TPS_Num,File,Location,Year,Sex,,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36
357,'568s.JPG',OTKA,OLD,,568s.JPG,18.504162,18.185624,17.736775,19.141238,22.717551,20.777365,27.452184,18.142187,27.249478,17.66438,23.991703,18.113229,23.875871,19.242591,22.065996,19.083322,18.96749,18.67791,20.154768,18.793742,21.950164,18.793742,23.036089,18.547599,26.49657,18.373851,25.410645,18.619994,24.426073,19.025406,29.16765258,18.88802362,18.924053,16.419186,18.808221,17.331363
358,'573s.JPG',OTKA,OLD,,573s.JPG,17.589667,17.772746,16.448944,18.547311,21.420243,21.293496,26.602787,18.533228,26.095799,18.054406,22.913041,18.44873,22.715879,19.927445,20.885089,19.378208,17.941742,18.420564,19.29371,18.772639,20.955504,18.800805,21.96948,18.716307,25.687392,18.772639,24.603001,19.110631,23.504527,19.504955,28.785652,19.631702,17.927659,15.998288,17.829078,17.223509
308,'6974s.JPG',NILL,OLD,F,6974s.JPG,7.75376,19.39644,6.88688,20.80512,11.14904,21.96096,17.14496,19.04728,16.32624,18.31284,14.19516,18.93892,13.47276,20.1068,10.9564,20.2874,8.10292,19.78172,9.04204,19.866,10.43868,19.76968,12.25672,19.52888,16.32624,19.2038,15.13428,19.46868,13.94232,19.81784,18.361,19.99844,7.62132,17.65064,7.95844,18.46936
309,'7152s.JPG',NILL,OLD,,7152s.JPG,3.513848,19.379048,2.385656,20.62476,7.345,22.493328,12.80968,19.543576,12.39836,18.932472,9.154808,19.578832,8.99028,20.989072,7.098208,20.636512,3.795896,19.91964,5.041608,20.295704,6.722144,20.248696,8.014864,20.072416,12.081056,19.614088,11.211408,19.966648,10.16548,20.518992,14.701752,20.048912,3.913416,17.016896,3.913416,18.497648
310,'7154s.JPG',NILL,OLD,,7154s.JPG,3.7971,20.782794,2.860482,21.997866,8.315649,24.541923,13.808787,21.200475,13.16328,20.415741,10.037001,21.238446,9.847146,22.605402,7.910625,22.364919,4.455264,21.39033,6.062703,21.820668,7.872654,21.64347,8.961156,21.542214,12.593715,21.352359,11.834295,21.820668,10.771107,22.314291,16.492071,22.175064,4.05024,18.441249,3.948984,20.036031
318,'75817s.JPG',EMND,OLD,F,75817s.JPG,15.907936,10.504384,14.818144,11.684992,20.418464,14.242976,25.761472,10.337888,25.140896,9.898944,22.053152,10.74656,21.810976,12.275296,19.994656,11.851488,16.377152,11.04928,17.436672,11.306592,18.874592,11.42768,20.342784,11.306592,25.140896,10.5952,23.869472,10.988736,22.764544,11.548768,28.364864,11.548768,16.089568,8.203712,15.953344,9.929216
319,'75818s.JPG',EMND,OLD,F,75818s.JPG,18.3315,9.86265,17.19525,10.8474,22.22505,13.16535,27.4821,10.0293,26.7549,9.74145,23.8764,9.9384,23.6643,11.6352,21.95235,11.211,18.64965,10.605,19.67985,10.83225,21.16455,10.77165,22.5432,10.605,26.1186,10.28685,24.9672,10.65045,24.2097,11.0292,29.52735,11.13525,18.4224,8.01435,18.3618,9.4233
113,'75819s.JPG',EMND,OLD,M,75819s.JPG,19.70433,10.518495,18.546185,11.51799,23.7975,14.389555,29.715145,11.1055,29.334385,10.40744,25.907545,10.835795,25.32054,12.56508,23.496065,12.02567,20.18028,11.01031,21.19564,11.216555,23.020115,11.438665,24.93978,11.343475,28.192105,11.45453,26.9705,11.724235,25.812355,12.12086,32.126625,11.32761,20.005765,8.44018,19.910575,9.89976
114,'75820s.JPG',EMND,OLD,M,75820s.JPG,19.27968,10.68627,18.249105,11.780265,23.322705,14.17437,28.776825,10.828965,28.25361,10.11549,24.939915,10.765545,24.844785,12.46203,22.942185,12.002235,19.676055,11.13021,20.86518,11.399745,22.339695,11.51073,23.71908,11.368035,28.206045,10.93995,26.79495,11.32047,25.669245,11.92296,31.0758,11.95467,19.200405,8.5617,19.3431,10.17891
115,'75821s.JPG',EMND,OLD,F,75821s.JPG,18.30648,9.734048,17.20368,10.851552,21.997184,13.115968,27.231808,10.395728,26.746576,9.719344,23.67344,10.233984,23.408768,11.586752,21.570768,11.116224,18.497632,10.21928,19.688656,10.542768,21.291392,10.675104,22.555936,10.498656,26.290752,10.483952,24.761536,10.895664,24.070448,11.116224,29.275664,10.998592,18.615264,7.984272,18.497632,9.322336
116,'75823s.JPG',EMND,OLD,F,75823s.JPG,14.09809,11.029224,12.960896,12.353354,18.864958,14.814678,24.69113,10.98249,23.99012,10.312636,20.48507,11.185004,20.438336,12.805116,18.413196,12.587024,14.596586,11.543298,15.687046,11.6835,17.21369,11.83928,19.051894,11.730234,23.927808,11.185004,23.008706,11.465408,21.388594,12.181996,26.87205,11.870436,14.300604,8.583478,14.238292,10.343792
117,'75824s.JPG',EMND,OLD,M,75824s.JPG,20.806881,10.522473,19.695911,11.474733,24.91747,14.093448,30.504062,10.935119,29.964448,10.141569,26.599796,10.776409,26.329989,12.363509,24.425469,12.109573,21.711528,11.1097,22.790756,11.379507,24.346114,11.395378,25.472955,11.204926,29.472447,10.966861,28.09167,11.442991,27.155281,11.887379,32.599034,11.90325,20.870365,8.617953,20.933849,9.935246
118,'75826s.JPG',EMND,OLD,M,75826s.JPG,22.449892,10.481452,21.144244,11.460688,26.312434,13.78184,31.063542,11.188678,30.882202,10.372648,27.92636,10.844132,27.618082,12.294852,25.986022,11.823368,22.631232,10.952936,23.864344,11.261214,25.351332,11.351884,26.530042,11.279348,30.37445,11.188678,29.159472,11.460688,28.216504,11.823368,33.711106,11.51509,22.522428,8.722454,22.558696,10.06437
119,'75827s.JPG',EMND,OLD,F,75827s.JPG,24.037,10.57628,22.89062,11.70417,28.17876,14.32975,33.30049,10.87212,32.70881,10.39138,29.65796,11.11249,29.54702,12.49924,27.75349,12.16642,24.46227,11.11249,25.886,11.48229,27.23577,11.42682,28.89987,11.33437,32.24656,11.14947,31.2481,11.63021,30.28662,11.96303,35.85211,12.11095,24.27737,8.59785,24.14794,10.04007
320,'82730s.JPG',WAMN,OLD,M,82730s.JPG,26.486803,14.5432,25.668748,15.470329,29.886276,17.833599,34.231057,15.361255,34.121983,14.924959,31.195164,15.124928,31.122448,16.215668,29.377264,15.979341,26.850383,14.997675,27.81387,15.288539,29.0864,15.361255,30.413467,15.488508,33.576613,15.543045,32.704021,15.688477,31.904145,15.924804,36.503432,16.233847,26.90492,13.070701,26.832204,13.99783
120,'82731s.JPG',WAMN,OLD,F,82731s.JPG,23.0759,14.73587,22.00387,15.82607,27.29134,18.46072,32.54247,15.02659,31.76116,14.48149,28.83579,15.19012,28.54507,16.73457,26.74624,16.29849,23.22126,15.02659,24.1661,15.48084,26.01944,15.58986,27.56389,15.46267,31.54312,15.19012,30.45292,15.51718,29.45357,16.11679,34.41398,16.31666,23.14858,12.77351,23.20309,14.11809
121,'82732s.JPG',WAMN,OLD,M,82732s.JPG,25.4796,11.630688,24.18064,12.769776,29.516368,15.4876,35.37168,12.030368,34.87208,11.430848,31.594704,11.850512,31.095104,13.68904,29.17664,13.029568,25.839312,12.130288,26.718608,12.330128,28.457216,12.430048,29.956016,12.370096,34.312528,12.370096,32.913648,12.58992,31.754576,13.149472,37.849696,13.009584,25.919248,9.412464,25.799344,10.931248
122,'97494s.JPG',OTKA,OLD,M,97494s.JPG,24.536322,11.13542,23.42278,12.402554,28.856097,14.994419,34.75019,11.404206,33.79024,11.020226,30.641604,11.557798,30.584007,12.978524,28.433719,12.690539,25.035496,11.634594,25.957048,11.884181,27.492968,12.056972,29.067286,11.845783,33.886235,11.5194,32.983882,11.672992,31.985534,12.037773,36.86208,12.786534,24.843506,8.850739,24.651516,10.501853
1,'AMES01s.JPG',IOWA,NEW,,AMES01s.JPG,15.048607,16.363135,13.788851,17.417496,19.334516,19.786385,25.044497,16.84239,24.305075,16.144047,21.196764,16.636995,20.909211,18.07476,18.827875,17.814593,15.377239,16.869776,16.582223,17.171022,18.061067,17.25318,19.58099,17.129943,23.606732,16.719153,22.716687,16.993013,21.812949,17.431189,27.536623,17.568119,15.240309,14.350264,15.226616,15.897573
2,'AMES02s.JPG',IOWA,NEW,,AMES02s.JPG,17.332373,17.040956,16.000181,17.998469,20.940393,20.482452,26.616086,17.415635,25.908359,16.763416,22.952558,17.165849,22.855419,18.609057,20.857131,18.387025,17.526651,17.609913,18.484164,17.859699,19.719217,17.831945,21.23181,17.790314,25.741835,17.48502,23.979456,17.942961,23.424376,18.206624,28.461727,18.0401,17.387881,15.098176,17.318496,16.721785
3,'AMES03s.JPG',IOWA,NEW,,AMES03s.JPG,21.7775,17.40795,20.47085,18.53195,25.7958,20.6535,32.1745,17.6468,31.20505,17.0286,28.05785,17.52035,27.60825,19.108,25.69745,18.98155,21.98825,18.16665,23.4354,18.4055,24.8966,18.3493,26.4983,18.22285,30.9381,17.984,29.74385,18.1807,28.36695,18.58815,34.3382,18.2931,21.9742,15.58145,22.01635,16.81785
4,'AMES04s.JPG',IOWA,NEW,,AMES04s.JPG,21.207594,17.228496,19.981062,18.098478,25.45767,20.736948,31.034112,17.513736,30.420846,16.886208,27.183372,17.32833,27.040752,18.954198,24.88719,18.668958,21.378738,17.741928,22.17741,17.955858,23.660658,18.055692,25.372098,18.012906,30.064296,17.699142,28.837764,18.084216,27.725328,18.483552,33.601272,18.5406,21.25038,15.174768,21.335952,16.800636
5,'AMES05s.JPG',IOWA,NEW,,AMES05s.JPG,22.607143,16.97932,21.347387,18.156918,26.646578,21.046141,32.767349,18.019988,32.301787,17.417496,29.234555,17.8009,28.796379,19.526218,26.605499,18.910033,22.990547,17.540733,24.222917,17.828286,26.0167,18.047374,27.687246,18.019988,31.877304,18.019988,30.864022,18.321234,30.001363,18.786796,35.492256,19.320823,23.00424,15.007528,23.045319,16.15774
6,'AMES06s.JPG',IOWA,NEW,,AMES06s.JPG,26.322879,17.96388,25.076997,18.746178,30.393726,21.571143,36.087117,19.093866,35.681481,18.25362,32.291523,18.644769,31.943835,20.238339,29.828733,19.832703,26.496723,18.572334,27.597735,18.862074,28.887078,18.963483,30.480648,19.021431,35.073027,19.064892,33.769197,19.427067,32.755107,19.789242,38.10081,20.107956,26.583645,16.153005,26.51121,17.326452
7,'AMES07s.JPG',IOWA,NEW,,AMES07s.JPG,24.243119,17.915207,23.202344,18.955982,28.142556,21.897906,34.317821,18.220501,33.526832,17.776437,30.362876,18.345394,30.25186,19.927372,28.059294,19.691463,24.617798,18.484164,26.130391,18.955982,27.754,18.997613,29.100069,18.87272,33.360308,18.331517,32.388918,18.664565,31.153865,19.219645,36.49651,19.316784,24.326381,15.916919,24.437397,17.48502
8,'AMES08s.JPG',IOWA,NEW,,AMES08s.JPG,17.5357,19.833996,16.162692,20.654816,21.56518,23.788856,27.624324,20.953296,26.982592,20.37126,23.684388,20.490652,23.35606,22.16214,21.236852,21.520408,17.849104,20.44588,19.222112,20.953296,20.96822,20.983144,22.356152,20.908524,26.773656,21.132384,25.505116,21.326396,24.296272,21.699496,30.027088,22.042748,18.013268,17.819256,17.670016,19.4012
9,'AMES09s.JPG',IOWA,NEW,,AMES09s.JPG,15.48076,17.810108,14.207576,18.938612,19.213504,22.627952,25.651764,19.02542,24.928364,18.316488,21.673064,18.895208,21.079876,20.776048,18.909676,20.052648,15.813524,18.432232,17.21692,18.95308,18.822868,19.227972,20.501156,19.068824,24.639004,19.271376,23.336884,19.618608,21.788808,20.18286,26.780268,21.007536,15.827992,15.98714,15.639908,17.245856
10,'AMES11s.JPG',IOWA,NEW,,AMES11s.JPG,15.50109,17.659653,14.182773,18.8331,19.644372,21.469734,26.047626,18.340542,25.35225,17.746575,22.092675,18.195672,21.542169,19.963086,19.485015,19.41258,16.095057,18.25362,17.471322,18.557847,18.659256,18.644769,20.397696,18.68823,25.091484,18.54336,23.729706,18.920022,22.498311,19.41258,28.293111,19.528476,15.805317,15.385194,15.689421,17.065686
11,'AMES13s.JPG',IOWA,NEW,,AMES13s.JPG,15.292676,17.810108,14.062896,18.909676,19.039888,22.164976,24.971768,19.141164,24.508792,18.547976,21.325832,18.866272,20.83392,20.6169,18.996484,20.03818,15.524164,18.388828,16.753944,18.8084,18.533508,19.02542,20.096052,19.126696,23.930072,19.38712,22.627952,19.589672,21.730936,20.081584,26.780268,20.76158,15.365016,15.784588,15.451824,16.826284
12,'AMES14s.JPG',IOWA,NEW,,AMES14s.JPG,14.994045,17.413374,13.632267,18.326055,19.12284,21.614604,25.670964,18.224646,24.787257,17.558244,21.353838,18.050802,21.122046,19.84719,18.8331,19.296684,15.008532,18.094263,16.181979,18.369516,18.166698,18.644769,19.803729,18.557847,24.555465,18.369516,23.135739,18.8331,21.860883,19.340145,28.235163,19.84719,15.269298,15.312759,15.327246,16.544154
13,'AMES15s.JPG',IOWA,NEW,,AMES15s.JPG,14.020548,16.447448,12.703088,17.501416,17.695568,20.469168,23.85296,17.54302,23.104088,16.905092,19.789636,17.321132,19.387464,19.151708,17.376604,18.333496,14.311776,17.182452,15.754048,17.584624,17.335,17.667832,18.596988,17.626228,22.826728,17.667832,21.439928,18.014532,20.469168,18.3751,25.93316,19.040764,14.297908,14.644608,14.14536,15.726312
14,'AMES16s.JPG',IOWA,NEW,,AMES16s.JPG,15.616904,16.984808,14.362992,17.797001,19.478383,20.760793,25.120987,17.440776,24.736264,16.95631,21.629982,17.127298,21.145516,19.022415,19.193403,18.580696,15.844888,17.483523,17.170045,17.768503,18.580696,17.81125,19.863106,17.839748,24.109308,17.66876,22.926641,17.996487,22.028954,18.38121,27.244088,18.708937,15.659651,15.018446,15.702398,16.215362
15,'AMES17s.JPG',IOWA,NEW,,AMES17s.JPG,13.978944,16.22556,12.924976,17.071508,17.293396,20.788132,22.785124,18.083872,22.5355,17.40434,19.20718,17.598492,18.957556,19.193312,17.113112,18.555384,14.35338,16.724808,15.490556,17.182452,16.794148,17.584624,17.945192,17.640096,21.925308,18.250288,20.926812,18.458308,19.914448,18.735668,24.768248,19.817372,14.270172,14.755552,14.325644,15.684708
16,'AMES18s.JPG',IOWA,NEW,,AMES18s.JPG,15.153402,17.355426,13.965468,18.499899,18.514386,21.629091,24.91764,18.731691,24.396108,18.10875,20.832306,18.297081,20.615001,20.383209,18.68823,19.934112,15.428655,17.920419,17.138121,18.384003,18.804126,18.615795,19.876164,18.557847,23.947011,19.006944,22.759077,19.108353,21.614604,19.383606,26.916846,20.064495,15.544551,15.385194,15.35622,16.689024
17,'AMES19s.JPG',IOWA,NEW,,AMES19s.JPG,14.501487,17.065686,13.32804,18.050802,18.210159,20.919228,23.802141,17.876958,23.266122,17.282991,20.035521,17.645166,19.789242,19.209762,17.703114,18.876561,14.762253,17.645166,15.79083,17.833497,16.964277,18.094263,18.282594,18.065289,22.860486,17.96388,21.672552,18.326055,20.629488,18.702717,26.149035,18.8331,14.617383,15.457629,14.559435,16.544154
18,'AMES20s.JPG',IOWA,NEW,,AMES20s.JPG,13.884702,16.034503,12.720797,16.760232,17.11625,19.663148,22.908389,17.102557,22.388055,16.513758,19.498832,16.719153,18.923726,18.239076,17.061478,17.759821,14.131176,16.472679,15.295081,16.678074,16.719153,16.84239,18.143225,16.965627,22.004651,17.25318,20.772281,17.485961,19.71792,17.759821,24.78433,18.526629,14.322878,14.51458,14.158562,15.33616
19,'AMES21s.JPG',IOWA,NEW,,AMES21s.JPG,13.884,16.466424,12.662208,17.49384,17.646564,20.423364,23.477844,17.438304,22.741992,16.86906,19.71528,17.118972,19.22934,18.757284,17.56326,18.215808,14.02284,17.0079,15.06414,17.382768,16.216512,17.56326,18.0492,17.618796,22.617036,17.577144,20.978724,17.993664,20.104032,18.299112,25.393836,19.02108,13.939536,14.71704,13.95342,15.841644
20,'AMES22s.JPG',IOWA,NEW,,AMES22s.JPG,15.351651,18.111666,13.755318,18.917292,19.036644,22.348662,25.242948,19.155996,24.661107,18.514479,21.378927,18.842697,21.050709,20.513625,18.962049,20.051136,15.605274,18.559236,16.768956,18.962049,18.275775,19.290267,20.155569,19.260429,24.153861,19.290267,22.930503,19.573728,21.841416,20.036217,27.585231,20.976114,15.918573,15.933492,15.650031,17.037498
21,'AMES23s.JPG',IOWA,NEW,,AMES23s.JPG,16.1847,17.5371,14.7147,18.7866,20.2713,21.5208,26.5776,18.3309,25.8426,17.6841,22.7703,17.9193,21.9324,19.8009,20.0361,19.2129,16.464,18.1398,17.3166,18.3603,18.8013,18.5661,20.0067,18.6837,25.6368,18.4926,24.5343,18.6837,23.1819,19.0659,28.9002,19.4334,16.317,15.7584,16.2729,17.1255
22,'AMES25s.JPG',IOWA,NEW,,AMES25s.JPG,16.448944,16.533442,15.195557,17.561501,19.364125,20.758342,25.645143,17.983991,25.194487,17.561501,21.913148,17.786829,21.237164,19.29371,19.519038,18.406481,16.674272,17.068596,17.561501,17.378422,18.983884,17.688248,20.364018,17.857244,24.659333,18.336066,23.448195,18.631809,22.208891,18.913469,27.377352,19.772532,16.716521,14.956146,16.589774,15.927873
23,'AMES26s.JPG',IOWA,NEW,,AMES26s.JPG,14.998395,17.293924,14.012585,18.44873,18.857137,20.716093,24.166428,18.336066,23.715772,17.913576,20.575263,18.040323,20.673844,19.321876,18.406481,19.026133,15.167391,17.857244,16.322197,18.138904,17.477003,18.251568,19.01205,18.3079,23.293282,18.575477,22.434219,18.800805,21.561073,19.054299,26.264795,19.462706,15.153308,15.744794,15.082893,16.815102
24,'AMES27s.JPG',IOWA,NEW,,AMES27s.JPG,15.815209,18.561394,14.533656,19.378208,19.645785,21.589239,25.321234,18.87122,24.518503,18.434647,21.363911,18.913469,21.237164,20.096441,19.335959,19.828864,16.096869,19.068382,17.251675,19.321876,18.927552,19.378208,20.265437,19.279627,24.335424,19.237378,23.09612,19.490872,21.941314,19.828864,27.447767,19.603536,16.110952,16.730604,15.998288,17.998074
25,'AMES28s.JPG',IOWA,NEW,,AMES28s.JPG,14.103756,16.683204,13.049788,17.88972,18.042268,20.746528,23.672676,17.709436,22.923804,17.140848,20.03926,17.40434,19.678692,18.943688,17.640096,18.7218,14.394984,17.445944,15.87886,17.709436,17.432076,17.723304,18.569252,17.667832,22.74352,17.88972,21.523136,18.278024,20.607848,18.541516,25.808348,19.20718,14.256304,15.032912,14.270172,16.073012
26,'AMES29s.JPG',IOWA,NEW,,AMES29s.JPG,15.304303,16.810119,14.088067,17.80917,18.504162,21.371004,24.17993,18.417288,23.760039,17.852607,20.603617,18.142187,19.923104,19.633524,18.315935,19.126759,15.507009,17.316884,16.954909,17.823649,18.373851,18.084271,19.705919,18.171145,23.253274,18.547599,22.123912,18.764784,21.13934,19.126759,25.931889,20.241642,15.507009,15.724194,15.507009,16.332312
27,'AMES30s.JPG',IOWA,NEW,,AMES30s.JPG,14.957376,17.651648,13.776896,18.804352,19.123776,21.776384,25.317824,18.221056,24.304,17.623872,21.123648,18.137728,20.956992,19.845952,18.665472,19.276544,15.262912,18.234944,16.623936,18.568256,18.54048,18.60992,20.193152,18.484928,23.915136,18.373824,22.817984,18.582144,21.59584,19.220992,27.456576,19.179328,14.971264,15.596224,15.082368,16.80448
28,'AMES31s.JPG',IOWA,NEW,,AMES31s.JPG,13.604878,16.109599,12.373048,17.24562,17.272994,19.818776,23.308961,17.437238,22.405619,16.725514,19.476601,17.10875,18.997556,18.450076,17.012941,18.176336,13.659626,16.876071,14.699838,17.149811,16.383339,17.396177,17.65623,17.409864,22.501428,17.51936,21.255911,17.7931,19.695593,18.231084,24.787157,18.135275,13.700687,14.836708,13.782809,15.698989
359,'IL01s.JPG',NILL,NEW,,IL01s.JPG,12.16118,10.142,11.18386,11.10088,16.78962,14.14348,21.2521,9.79164,20.68046,9.28454,17.80382,10.16966,17.86836,11.8016,15.9967,11.73706,12.51154,10.5108,13.42432,10.6952,14.99172,10.75974,16.57756,10.57534,20.33932,10.05902,19.1315,10.59378,18.3478,11.18386,23.48334,11.73706,12.06898,7.91076,12.25338,9.43206
360,'IL02s.JPG',NILL,NEW,,IL02s.JPG,9.370203,10.93683,8.109019,11.92213,13.163608,15.27215,19.499087,11.991101,18.81923,11.390068,15.360827,11.843306,15.025825,13.370521,12.936989,13.10449,9.626381,11.606834,11.478745,11.931983,13.173461,12.02066,14.434645,11.92213,18.297021,12.129043,16.917601,12.404927,15.626858,12.966548,21.57807,14.119349,9.596822,8.719905,9.55741,10.394915
361,'IL03s.JPG',NILL,NEW,,IL03s.JPG,10.615655,10.232182,9.577472,11.148776,14.927388,14.179148,20.370834,10.56889,19.45424,10.119946,16.451927,10.587596,16.405162,12.355313,14.394267,11.925075,10.933657,10.896245,12.72008,11.31713,14.253972,11.261012,15.441803,10.999128,19.304592,10.718538,18.060643,10.980422,17.069225,11.59772,22.72779,12.046664,10.634361,8.258699,10.699832,9.783238
362,'IL04s.JPG',NILL,NEW,,IL04s.JPG,11.11536,11.19504,9.63132,12.22092,15.04956,14.61132,20.29848,11.43408,19.71084,10.98588,16.40412,11.5038,16.40412,13.10736,14.5914,12.7986,12.18108,11.89224,13.65516,11.86236,14.91012,11.73288,15.52764,11.68308,19.3224,11.703,18.3264,12.09144,16.932,12.70896,22.40004,12.76872,11.1054,8.84448,11.0556,10.2588
363,'IL05s.JPG',NILL,NEW,,IL05s.JPG,10.454033,10.8383,9.508145,12.178308,14.552881,14.730235,20.563211,11.340803,19.725706,10.818594,16.65157,11.449186,16.178626,13.173461,14.395233,12.61184,11.13389,11.409774,12.562575,11.774335,13.932142,11.813747,15.380533,11.72507,19.538499,11.518157,18.52364,11.863012,16.897895,12.542869,23.016608,12.966548,10.631387,8.808582,10.64124,10.069766
364,'IL06s.JPG',NILL,NEW,,IL06s.JPG,11.64524,10.721652,10.54095,11.715513,15.189007,14.205185,20.810847,11.364148,20.349053,10.791925,17.106456,11.323992,16.985988,12.819803,14.988227,12.378087,12.086956,11.323992,13.512494,11.64524,14.907915,11.574967,15.921854,11.554889,19.766791,11.715513,18.853242,12.036761,17.748952,12.388126,22.898959,12.869998,11.534811,8.954788,11.615123,10.079156
365,'IL07s.JPG',NILL,NEW,,IL07s.JPG,8.592131,9.944008,7.675758,10.942038,12.620543,13.192142,17.637912,10.379512,17.184262,9.835132,14.108515,10.270636,13.836325,11.686024,12.103382,11.150717,9.336117,10.606337,10.606337,10.715213,11.858411,10.687994,13.046974,10.52468,16.848561,10.52468,15.750728,10.905746,14.680114,11.232374,19.933381,11.776754,8.773591,8.111262,8.773591,9.25446
366,'IL08s.JPG',NILL,NEW,,IL08s.JPG,11.6193,10.9151,10.49258,12.18266,15.7942,14.6876,21.21654,11.30744,20.55258,10.70384,17.5044,11.43822,17.2529,13.18866,15.18054,12.75608,12.10218,11.7199,13.39992,11.83056,14.45622,11.78026,16.03564,11.64948,20.34132,11.55894,19.37556,11.81044,18.12812,12.48446,23.83214,12.86674,11.6696,9.01376,11.59918,10.3618
367,'IL09s.JPG',NILL,NEW,,IL09s.JPG,12.277111,10.983224,11.121502,12.207972,16.010617,14.588329,21.600999,11.25978,21.03801,10.775807,17.729215,11.230149,17.590937,12.8401,15.694553,12.385758,12.701822,11.565967,14.133987,11.842523,15.467382,11.664737,16.869916,11.486951,20.702192,11.417812,19.724369,11.793138,18.499621,12.385758,23.823324,12.573421,12.119079,8.879423,12.296865,10.439989
368,'IL10s.JPG',NILL,NEW,,IL10s.JPG,7.990493,10.716545,6.587959,11.45732,12.652437,15.151318,18.618145,11.437566,17.600814,10.933839,14.193249,11.75363,14.104356,13.33395,12.020309,12.869731,8.306557,11.506705,9.886877,11.664737,11.65486,11.793138,13.126533,11.714122,17.67983,11.635106,16.326681,11.911662,15.289596,12.563544,20.949117,13.185795,8.148525,8.69176,8.059632,10.054786
369,'IL11s.JPG',NILL,NEW,,IL11s.JPG,11.240544,10.204248,10.054872,11.044488,14.788224,13.919976,20.333808,11.10984,19.65228,10.381632,16.459368,10.913784,16.141944,12.435552,14.405448,12.118128,11.62332,11.007144,12.911688,11.305896,14.19072,11.324568,15.21768,11.324568,19.568256,11.10984,18.429264,11.38992,17.0382,12.052776,22.303704,12.1368,11.408592,8.281032,11.361912,9.606744
370,'IL12s.JPG',NILL,NEW,,IL12s.JPG,11.896753,10.269683,10.968366,11.217212,15.208319,13.954518,20.539366,11.255496,20.0991,10.461103,17.055522,10.843943,16.787534,12.203025,15.112609,11.341635,11.954179,10.757804,12.939992,11.188499,14.327787,11.188499,16.232416,11.035363,19.706689,11.274638,18.606024,11.504342,17.773347,11.781901,22.166436,12.337019,12.15517,8.365054,12.040318,9.571
371,'IL13s.JPG',NILL,NEW,,IL13s.JPG,-29.50598,11.02576,-30.86408,11.55894,-24.75766,15.38174,-18.82226,11.39798,-19.65724,10.67366,-23.24866,11.45834,-23.29896,12.91704,-25.11982,12.45428,-28.63076,11.83056,-27.5644,11.9714,-26.09564,12.04182,-24.45586,11.78026,-19.8182,11.52876,-20.99522,11.78026,-22.62494,12.40398,-16.02558,12.41404,-29.5261,8.69184,-29.45568,10.08012
372,'IL14s.JPG',NILL,NEW,,IL14s.JPG,10.332738,10.40949,9.152676,11.244168,14.141556,14.563692,19.552572,11.090664,18.938556,10.534212,15.945228,10.956348,15.772536,12.357072,13.76739,12.251538,10.870002,11.109852,12.069252,11.46483,13.508352,11.436048,14.650038,11.330514,18.526014,11.301732,17.46108,11.589552,16.588026,12.030876,21.883914,12.99987,10.447866,8.423532,10.486242,9.699534
373,'IL15s.JPG',NILL,NEW,,IL15s.JPG,9.12974,10.538,8.10468,11.6876,13.42158,14.93522,19.0642,11.0649,18.2499,10.61464,15.22262,11.31398,15.0885,12.60728,13.32578,12.4061,9.8195,11.3523,11.04574,11.55348,12.52106,11.72592,13.77604,11.60138,17.83796,11.33314,16.7171,11.62054,15.83574,12.08038,20.77902,12.65518,9.0052,8.34418,9.04352,9.95362
374,'IL16s.JPG',NILL,NEW,,IL16s.JPG,11.1607,10.3943,10.1069,11.14154,15.05018,14.0347,20.25212,10.65296,19.6869,10.02068,16.77458,10.75834,16.60214,12.30072,14.47538,11.86004,11.53432,10.89246,12.82762,11.07448,14.44664,11.14154,15.6154,11.04574,19.3995,10.80624,18.19242,11.21818,17.33022,11.70676,22.513,11.90794,11.24692,8.32502,11.17986,9.58
375,'IL18s.JPG',NILL,NEW,,IL18s.JPG,10.423737,10.896201,9.311478,11.988774,14.784186,15.571626,20.611242,11.535996,20.089563,10.679655,16.742943,11.240706,16.614984,12.973074,14.46921,12.59904,10.984788,11.71317,12.431709,11.782071,13.967217,11.752542,15.296022,11.535996,19.705686,11.693484,18.347352,11.978931,17.461482,12.343122,23.42634,13.701456,10.669812,8.396079,10.620597,9.980802
376,'IL19s.JPG',NILL,NEW,,IL19s.JPG,12.1187,10.43262,10.89246,11.13196,16.05608,14.12092,21.57416,10.67212,20.96104,10.12606,18.14452,10.48052,18.4894,11.88878,15.63456,11.94626,12.73182,11.07448,13.96764,11.29482,15.34716,11.0649,16.58298,10.8254,20.6449,10.65296,19.72522,10.91162,19.02588,11.29482,23.26024,11.62054,12.25282,8.25796,12.49232,9.4842
377,'IL20s.JPG',NILL,NEW,,IL20s.JPG,8.03264,9.748704,7.138096,10.442432,12.176752,12.624024,18.018672,9.757832,17.690064,9.191896,13.82892,9.730448,13.710256,10.898832,11.848144,10.81668,8.680728,10.13208,9.703064,10.378536,11.218312,10.332896,12.450592,10.186848,16.97808,9.5844,15.754928,9.940392,14.860384,10.40592,19.780376,10.424176,8.224328,7.996128,8.224328,9.182768
